This document has 1232 terms. 
t_index	term	Norm_tf_idf
405	hes	0.16429532504078487
9310	grapes	0.14784762134850757
128	gonna	0.12535169119779008
4158	unpredictable	0.1234076951233659
9280	sovereign	0.11827809707880606
1608	illegally	0.11623168160274404
622	nice	0.11304938501626967
1124	moved	0.10801577775317558
559	guy	0.10675095835673828
827	fast	0.10402217024960908
805	leaving	0.09535365606214165
461	ok	0.09519547999808181
734	trump	0.09519169356240728
9236	remembrance	0.08870857280910455
9255	venezuela	0.08870857280910455
605	oil	0.08478703876220225
458	couldnt	0.08329604499832158
4011	eisenhower	0.0822717967489106
858	mexico	0.08040223952475488
2394	file	0.08033580822995359
347	nobody	0.07996451933286064
479	iraq	0.07959745904531114
2266	gang	0.07651182658277245
953	beat	0.07598855999632577
794	theyll	0.07572459373161164
1183	cuz	0.07561104442722291
5974	ike	0.07520621018539375
6346	shots	0.07520621018539375
6364	everify	0.07520621018539375
441	tough	0.07515367356406351
649	shes	0.07271739239070289
3107	rand	0.07174062900756428
3020	announces	0.07174062900756428
870	wouldnt	0.07146865735533767
1048	unbelievable	0.07082210902277424
1841	papers	0.06999678770388826
1946	rubio	0.06999678770388826
515	probably	0.06930869257488691
64	im	0.06812794479905407
670	baby	0.06736186989696623
4935	temperament	0.06730783437938402
4714	gangs	0.06730783437938402
4439	channels	0.06730783437938402
1234	mistake	0.06703633463119844
2475	escalator	0.06426864658396288
25	said	0.06400831422068032
618	hell	0.06359027907165168
741	tremendous	0.06346112904160485
510	race	0.06300790234080628
237	wanted	0.06235597107864882
2264	weak	0.061209461266217964
9273	isil	0.05913904853940303
9304	brunt	0.05913904853940303
9286	poker	0.05913904853940303
46	dont	0.05889215648363358
291	fifty	0.057626330166343574
3478	presses	0.0573570576857534
3577	devastated	0.0573570576857534
112	really	0.056759772551213054
322	illegal	0.05650974521555775
438	folks	0.05616656604873673
1931	filed	0.05599743016311061
1934	bombing	0.05599743016311061
1166	bomb	0.05400788887658779
698	shot	0.05393348751885881
3111	liked	0.05380547175567321
3118	friendly	0.05380547175567321
1710	banking	0.05373747884261655
845	legal	0.05360149301650325
145	thing	0.0526480822588338
