This document has 753 terms. 
t_index	term	Norm_tf_idf
1804	granddaughter	0.1526956929234337
2435	solar	0.14609610625211308
10405	apprenticeship	0.134435454584747
1238	husband	0.12698970114243902
2989	panels	0.12231111648340548
2707	grandfather	0.11548507005843009
4916	band	0.10200321147516715
1076	loans	0.09502475474604191
1087	ended	0.09502475474604191
3849	tree	0.09351052027895336
4318	ditch	0.09351052027895336
3980	cashier	0.09351052027895336
1652	factory	0.08807299260151519
3334	warren	0.08692307721172605
152	republicans	0.08500658804564991
1493	resources	0.08479136932908485
623	minimum	0.08265093828613232
3192	answers	0.08154074432227032
860	clean	0.08123162003295334
239	economy	0.07752631692978763
1233	starting	0.07619382068546342
1212	equal	0.07619382068546342
525	wages	0.07369417333149776
1155	teachers	0.07366275181903567
2528	advanced	0.07304805312605654
1103	approach	0.07126856605953144
2191	presidency	0.06957096836558727
2306	finding	0.06957096836558727
2184	wind	0.06957096836558727
2173	differences	0.06957096836558727
352	college	0.0681660432446849
455	wage	0.06762477555031032
10403	downward	0.0672177272923735
10407	buffetts	0.0672177272923735
10412	teamed	0.0672177272923735
10397	sacked	0.0672177272923735
10406	painters	0.0672177272923735
10408	raghu	0.0672177272923735
10400	danced	0.0672177272923735
10415	betting	0.0672177272923735
10398	ear	0.0672177272923735
10410	caregiver	0.0672177272923735
10404	slope	0.0672177272923735
10402	dazed	0.0672177272923735
10413	guardsmen	0.0672177272923735
10411	insured	0.0672177272923735
10409	herein	0.0672177272923735
10399	shaped	0.0672177272923735
10414	blessings	0.0672177272923735
10401	bang	0.0672177272923735
46	dont	0.06693710859313443
964	immigrants	0.0668367053940603
2072	becomes	0.06646061005882922
2011	grandparents	0.06646061005882922
97	hard	0.06607981474679761
927	worker	0.0647767223516877
146	sure	0.06298954080778053
302	raise	0.06232458797833938
411	class	0.06201680667578233
830	losing	0.06092371502471501
132	pay	0.060627802432301606
128	gonna	0.060627802432301606
528	affordable	0.05895533866519821
1573	recession	0.058715328401010125
385	chance	0.058501725696833956
5776	dance	0.056986493715925096
6677	customers	0.056986493715925096
6624	secondary	0.056986493715925096
6427	rewarding	0.056986493715925096
6626	caregiving	0.056986493715925096
6675	fouryear	0.056986493715925096
6672	discoveries	0.056986493715925096
6631	minded	0.056986493715925096
5485	maintained	0.056986493715925096
6676	lcc	0.056986493715925096
5709	gained	0.056986493715925096
6674	greatgrandparents	0.056986493715925096
6417	dig	0.056986493715925096
6059	expenses	0.056986493715925096
6501	alcohol	0.056986493715925096
6678	venting	0.056986493715925096
6644	diseases	0.056986493715925096
6673	theory	0.056986493715925096
6350	injuries	0.056986493715925096
1458	choose	0.05652757955272324
1510	basically	0.05652757955272324
1522	itll	0.05652757955272324
207	tax	0.05460925836425354
1348	investing	0.05449083410214618
1302	training	0.05258558597315972
1260	refinance	0.05258558597315972
440	paying	0.052566170582860505
685	wealthy	0.05254376706382805
305	issue	0.05193715664861615
32	think	0.0517713036107029
61	care	0.05162303337183989
659	prepared	0.05104255042387404
661	student	0.05104255042387404
5237	heritage	0.051001605737583576
4858	inc	0.051001605737583576
5235	presidentelect	0.051001605737583576
4991	dried	0.051001605737583576
5236	onslaught	0.051001605737583576
5238	grandsons	0.051001605737583576
4630	geothermal	0.051001605737583576
4976	generating	0.051001605737583576
4846	completed	0.051001605737583576
5209	restrict	0.051001605737583576
4540	acquired	0.051001605737583576
5213	autism	0.051001605737583576
4796	sucks	0.051001605737583576
237	wanted	0.05002877430933174
644	ground	0.0495905629716794
182	able	0.049217225452372296
1171	treat	0.04910850121269045
1185	train	0.04910850121269045
1126	spoken	0.04910850121269045
1164	incomes	0.04910850121269045
112	really	0.048385073061953665
111	help	0.048385073061953665
620	built	0.04818467823039432
615	sick	0.04818467823039432
609	mom	0.04818467823039432
1096	opportunities	0.047512377373020956
1067	seriously	0.047512377373020956
1109	crowd	0.047512377373020956
84	job	0.04728050884293322
4161	round	0.04675526013947668
4285	relative	0.04675526013947668
4255	tries	0.04675526013947668
3939	cure	0.04675526013947668
3802	bugs	0.04675526013947668
4324	alzheimers	0.04675526013947668
4124	affected	0.04675526013947668
4259	installed	0.04675526013947668
4336	teaching	0.04675526013947668
4262	prekindergarten	0.04675526013947668
4319	ignoring	0.04675526013947668
4320	intense	0.04675526013947668
4282	genome	0.04675526013947668
69	jobs	0.04665823719882348
1023	invest	0.045998142905932404
1016	comprehensive	0.045998142905932404
148	health	0.04577277817842688
350	try	0.045444028829789936
353	anybody	0.045444028829789936
88	million	0.0450760108985114
969	programs	0.04455780359604019
519	climate	0.04421650399889866
3669	ambitious	0.04346153860586303
3294	deported	0.04346153860586303
3710	navy	0.04346153860586303
3263	treating	0.04346153860586303
3706	insults	0.04346153860586303
3671	caregivers	0.04346153860586303
3680	generate	0.04346153860586303
3524	guards	0.04346153860586303
3284	biofuels	0.04346153860586303
3672	paycheck	0.04346153860586303
3451	acting	0.04346153860586303
3631	grades	0.04346153860586303
3655	setting	0.04346153860586303
3697	prosperous	0.04346153860586303
3369	western	0.04346153860586303
3416	professional	0.04346153860586303
3559	pressures	0.04346153860586303
3557	affect	0.04346153860586303
246	white	0.043070176072104234
504	drugs	0.04296905108969043
889	tired	0.041872216644836674
896	price	0.041872216644836674
489	common	0.041755779309025215
3145	anytime	0.04077037216113516
3162	trades	0.04077037216113516
3013	republic	0.04077037216113516
2995	employed	0.04077037216113516
2924	jane	0.04077037216113516
3044	contain	0.04077037216113516
2958	shutting	0.04077037216113516
3210	allied	0.04077037216113516
3194	broadband	0.04077037216113516
2918	stated	0.04077037216113516
3123	lindsey	0.04077037216113516
2985	standards	0.04077037216113516
3126	charlotte	0.04077037216113516
857	changed	0.04061581001647667
852	democrat	0.04061581001647667
288	everybody	0.04030668572715968
12	get	0.040252491461068594
449	businesses	0.03942462793714538
447	possible	0.03942462793714538
811	attacks	0.0394106998387051
817	raising	0.0394106998387051
816	lower	0.0394106998387051
160	making	0.03923380986722304
81	weve	0.03868405268967264
2671	helps	0.03849502335281003
2756	addicted	0.03849502335281003
2818	impressed	0.03849502335281003
2773	graham	0.03849502335281003
2770	tested	0.03849502335281003
2683	defund	0.03849502335281003
2665	jury	0.03849502335281003
2612	overcome	0.03849502335281003
2634	rock	0.03849502335281003
2795	prepare	0.03849502335281003
2737	bet	0.03849502335281003
2745	pleasure	0.03849502335281003
2692	effects	0.03849502335281003
2698	attitude	0.03849502335281003
2834	reid	0.03849502335281003
434	heres	0.03830351362955337
42	got	0.038111836602767665
266	wanna	0.03672727469479148
2384	invested	0.03652402656302827
2357	scientist	0.03652402656302827
2364	orders	0.03652402656302827
2510	examples	0.03652402656302827
2373	womans	0.03652402656302827
2448	operations	0.03652402656302827
2421	conditions	0.03652402656302827
2507	smile	0.03652402656302827
2533	speaker	0.03652402656302827
2468	deployed	0.03652402656302827
2408	stuck	0.03652402656302827
715	former	0.036065112399826404
92	important	0.03606080871880912
173	children	0.03515516103740879
181	families	0.03515516103740879
380	worked	0.035101035418100376
680	grandchildren	0.03502917804255203
690	hand	0.03502917804255203
2321	renewable	0.03478548418279363
2163	graduate	0.03478548418279363
2176	reached	0.03478548418279363
2228	treaty	0.03478548418279363
2147	science	0.03478548418279363
2179	missing	0.03478548418279363
2316	harry	0.03478548418279363
2277	hasnt	0.03478548418279363
2156	english	0.03478548418279363
2220	hired	0.03478548418279363
2185	understands	0.03478548418279363
2283	apprentice	0.03478548418279363
2231	religion	0.03478548418279363
30	work	0.03475404413932884
245	running	0.03445614085768339
82	young	0.03438582461304235
83	youre	0.03438582461304235
356	immigration	0.03408302162234245
351	defend	0.03408302162234245
362	paid	0.03408302162234245
663	son	0.034028366949249364
671	rest	0.034028366949249364
676	places	0.034028366949249364
118	start	0.03360885308396751
2035	addiction	0.03323030502941461
2031	typical	0.03323030502941461
2022	nevada	0.03323030502941461
2120	showed	0.03323030502941461
2103	steve	0.03323030502941461
2133	loopholes	0.03323030502941461
1997	lady	0.03323030502941461
2001	treatment	0.03323030502941461
2021	window	0.03323030502941461
2041	saving	0.03323030502941461
2070	require	0.03323030502941461
2058	remarks	0.03323030502941461
2032	provides	0.03323030502941461
2063	available	0.03323030502941461
64	im	0.03318623573903993
632	university	0.03306037531445293
636	dollar	0.03306037531445293
652	difference	0.03306037531445293
215	energy	0.032269142695335325
222	education	0.032269142695335325
617	forget	0.032123118820262885
602	tonight	0.032123118820262885
603	secretary	0.032123118820262885
321	somebody	0.03211462423790977
1918	tools	0.03182347436034431
1945	learning	0.03182347436034431
1895	pocket	0.03182347436034431
1962	overseas	0.03182347436034431
1877	labor	0.03182347436034431
1914	adult	0.03182347436034431
1821	disgrace	0.03182347436034431
1863	sons	0.03182347436034431
1897	honored	0.03182347436034431
1871	drivers	0.03182347436034431
1928	childrens	0.03182347436034431
212	theres	0.031205290493859165
105	end	0.030924911335387047
1769	jimmy	0.030539138584686747
1687	store	0.030539138584686747
1680	dignity	0.030539138584686747
1708	independent	0.030539138584686747
1691	invited	0.030539138584686747
1789	negotiated	0.030539138584686747
1677	feeling	0.030539138584686747
1663	damage	0.030539138584686747
1728	peace	0.030539138584686747
1681	alive	0.030539138584686747
1697	percentage	0.030539138584686747
1752	reverse	0.030539138584686747
1725	ship	0.030539138584686747
1802	godgiven	0.030539138584686747
557	drug	0.030333413304078783
558	ones	0.030333413304078783
535	rate	0.029477669332599106
1616	glad	0.029357664200505063
1589	rising	0.029357664200505063
1558	courts	0.029357664200505063
1574	benefit	0.029357664200505063
1579	project	0.029357664200505063
1547	realize	0.029357664200505063
1593	kinda	0.029357664200505063
1550	incredibly	0.029357664200505063
1540	tuition	0.029357664200505063
1586	older	0.029357664200505063
1598	deserves	0.029357664200505063
124	middle	0.029151629168415145
194	family	0.029133421779310418
195	makes	0.029133421779310418
505	dad	0.028646034059793622
500	nine	0.028646034059793622
272	opportunity	0.02842234902871241
276	anything	0.02842234902871241
93	something	0.028319920605770404
1499	stock	0.02826378977636162
1523	businessman	0.02826378977636162
1453	overturn	0.02826378977636162
1505	cares	0.02826378977636162
1531	research	0.02826378977636162
1511	cnn	0.02826378977636162
1475	rebuilding	0.02826378977636162
1468	language	0.02826378977636162
1507	grand	0.02826378977636162
1457	employment	0.02826378977636162
174	economic	0.028124128829927028
119	house	0.028007377569972923
475	workers	0.02783718620601681
1368	near	0.02724541705107309
1429	responsible	0.02724541705107309
1415	teacher	0.02724541705107309
1369	ends	0.02724541705107309
1375	airports	0.02724541705107309
1413	abuse	0.02724541705107309
1411	conference	0.02724541705107309
1403	offer	0.02724541705107309
1385	compete	0.02724541705107309
45	first	0.027222740430548335
72	working	0.027217305032647025
73	could	0.027217305032647025
168	everything	0.02713179959270507
463	facing	0.02704991022012413
457	corporations	0.02704991022012413
464	hour	0.02704991022012413
90	came	0.027045606539106842
110	still	0.026880596145529814
251	enough	0.026685591142824712
1272	strongly	0.02629279298657986
1306	parenthood	0.02629279298657986
1287	served	0.02629279298657986
1257	generations	0.02629279298657986
1292	seem	0.02629279298657986
1295	driving	0.02629279298657986
1327	balance	0.02629279298657986
1319	anywhere	0.02629279298657986
450	record	0.026283085291430253
27	like	0.025911727545525298
62	money	0.025811516685919945
103	change	0.025770759446155873
437	takes	0.02553567575303558
1205	eighty	0.025397940228487806
1193	agreement	0.025397940228487806
1217	importantly	0.025397940228487806
1215	universal	0.025397940228487806
1239	finish	0.025397940228487806
1191	thanks	0.025397940228487806
1211	investment	0.025397940228487806
1197	contribution	0.025397940228487806
1230	asking	0.025397940228487806
144	days	0.02519581632311221
425	spent	0.024806722670312933
1176	noticed	0.024554250606345224
1142	expand	0.024554250606345224
1146	goals	0.024554250606345224
1161	dealing	0.024554250606345224
1132	richer	0.024554250606345224
1143	unfortunately	0.024554250606345224
1129	hardworking	0.024554250606345224
1147	childhood	0.024554250606345224
55	thats	0.024424598551938303
221	went	0.024201857021501495
399	lose	0.024095336443143364
394	eight	0.024095336443143364
393	infrastructure	0.024095336443143364
1055	learned	0.023756188686510478
1070	mental	0.023756188686510478
1097	americas	0.023756188686510478
1061	helped	0.023756188686510478
1059	turns	0.023756188686510478
209	talking	0.023403967870394372
388	might	0.023400690278733583
1017	struggle	0.022999071452966202
998	votes	0.022999071452966202
1034	rid	0.022999071452966202
1008	except	0.022999071452966202
1012	womens	0.022999071452966202
1044	planned	0.022999071452966202
1021	homes	0.022999071452966202
349	taking	0.022722014414894968
345	program	0.022722014414894968
982	plans	0.022278901798020095
972	tens	0.022278901798020095
970	union	0.022278901798020095
967	town	0.022278901798020095
963	prescription	0.022278901798020095
974	market	0.022278901798020095
968	medical	0.022278901798020095
995	correct	0.022278901798020095
985	efforts	0.022278901798020095
331	interest	0.022058590992566317
334	free	0.022058590992566317
335	democrats	0.022058590992566317
342	building	0.022058590992566317
51	lot	0.021705392945465845
936	matters	0.021592240783895898
938	loved	0.021592240783895898
931	figure	0.021592240783895898
932	nearly	0.021592240783895898
930	bridges	0.021592240783895898
944	improve	0.021592240783895898
948	werent	0.021592240783895898
943	areas	0.021592240783895898
