This document has 1012 terms. 
t_index	term	Norm_tf_idf
1966	bargain	0.1466210658059535
4291	sing	0.14361109655638732
2775	shame	0.11823937026912376
10213	specifics	0.1032312887971241
10200	inclusive	0.1032312887971241
1883	partners	0.09774737720396899
1193	agreement	0.09751378870543113
2933	song	0.09392116259656473
1732	prosperity	0.0938024762764892
475	workers	0.08550329576104802
2503	voices	0.08413901702809269
2282	hair	0.08013400277583893
657	democracy	0.07838986047281235
5211	jackson	0.07832697865717503
1155	teachers	0.07541959651552149
1960	extra	0.07331053290297675
1066	tv	0.07296830981354473
239	economy	0.07276069810919542
4292	singing	0.07180554827819366
4328	pelosi	0.07180554827819366
4064	jack	0.07180554827819366
4294	labs	0.07180554827819366
1735	boys	0.07035185720736689
984	success	0.06843074998922563
1593	kinda	0.06763013940450163
3694	youngest	0.06674713389035174
3377	asia	0.06674713389035174
3697	prosperous	0.06674713389035174
478	yesterday	0.06412747182078601
3197	propose	0.06261410839770981
872	meet	0.062376735757558775
181	families	0.05938944978866162
2614	blessed	0.05911968513456188
2811	offering	0.05911968513456188
2816	rewards	0.05911968513456188
771	believed	0.05874777868707174
1233	starting	0.058508273223258675
1136	allies	0.05656469738664112
2410	foundation	0.056092678018728456
2369	perspective	0.056092678018728456
2473	taught	0.056092678018728456
2418	managers	0.056092678018728456
2513	credible	0.056092678018728456
220	ive	0.055752901628454615
1096	opportunities	0.05472623236015855
1092	basic	0.05472623236015855
288	everybody	0.054164241667599596
2147	science	0.053422668517225956
2187	tom	0.053422668517225956
365	asked	0.05234384424916221
10235	firstgrade	0.05161564439856205
10188	nana	0.05161564439856205
10190	shops	0.05161564439856205
10189	hoped	0.05161564439856205
10199	courting	0.05161564439856205
10215	meets	0.05161564439856205
10240	meanspiritedness	0.05161564439856205
10222	corrupting	0.05161564439856205
10228	indonesia	0.05161564439856205
10225	bicker	0.05161564439856205
10238	compassionate	0.05161564439856205
10212	sparking	0.05161564439856205
10236	lifethreatening	0.05161564439856205
10196	sporting	0.05161564439856205
10191	stack	0.05161564439856205
10206	bio	0.05161564439856205
10185	advocates	0.05161564439856205
10216	adjustment	0.05161564439856205
10201	stashing	0.05161564439856205
10210	cleanest	0.05161564439856205
10230	clan	0.05161564439856205
10227	jakarta	0.05161564439856205
10218	jogged	0.05161564439856205
10233	cherries	0.05161564439856205
10195	swag	0.05161564439856205
10192	lace	0.05161564439856205
10203	breakthroughs	0.05161564439856205
10209	hop	0.05161564439856205
10211	crumble	0.05161564439856205
10217	objectionable	0.05161564439856205
10202	cuttingedge	0.05161564439856205
10219	arbiter	0.05161564439856205
10231	quitter	0.05161564439856205
10186	fringe	0.05161564439856205
10197	assemblies	0.05161564439856205
10194	postponing	0.05161564439856205
10207	germans	0.05161564439856205
10226	exiled	0.05161564439856205
10220	girds	0.05161564439856205
10239	respectful	0.05161564439856205
10237	reticle	0.05161564439856205
10232	parry	0.05161564439856205
10214	obscured	0.05161564439856205
10204	aaron	0.05161564439856205
10221	distorting	0.05161564439856205
10224	disenfranchised	0.05161564439856205
10234	backyard	0.05161564439856205
10223	disempowered	0.05161564439856205
10193	scram	0.05161564439856205
10187	selfishly	0.05161564439856205
10198	shank	0.05161564439856205
10229	nanosecond	0.05161564439856205
10208	hip	0.05161564439856205
10205	bass	0.05161564439856205
130	deal	0.0512108567006506
2000	closely	0.05103426363088652
2054	hedge	0.05103426363088652
2084	hi	0.05103426363088652
2101	favorite	0.05103426363088652
2092	kindergarten	0.05103426363088652
2063	available	0.05103426363088652
2073	alternative	0.05103426363088652
336	ahead	0.05081554083136079
942	role	0.049741227513778935
266	wanna	0.049354218697781845
1674	quick	0.0469012381382446
1793	miss	0.0469012381382446
849	profits	0.04678255181816908
817	raising	0.04539446847536906
816	lower	0.04539446847536906
1542	scientists	0.04508675960300109
1605	threats	0.04508675960300109
1647	strongest	0.04508675960300109
1584	retirement	0.04508675960300109
1641	trading	0.04508675960300109
226	heard	0.04481920841234087
194	family	0.044742373753086505
787	rules	0.0440608340153038
