This document has 1195 terms. 
t_index	term	Norm_tf_idf
2028	korea	0.14824788655834542
461	ok	0.1273799595903639
128	gonna	0.11720553111687909
559	guy	0.11277016592860965
870	wouldnt	0.11073106627477766
4919	underestimate	0.10112429676580593
8985	chup	0.09995781462662796
46	dont	0.09809789738297932
607	south	0.09553898608616881
1886	saudi	0.09464779840146305
377	china	0.0927962292186247
4175	churches	0.09270478317945821
4070	missiles	0.09270478317945821
618	hell	0.08757740391232142
6202	denounce	0.08474320100561081
6160	stadium	0.08474320100561081
3077	chopping	0.08083814527111641
1887	arabia	0.07887316533455253
501	beautiful	0.07809781202683769
993	negotiate	0.07730427165577033
2720	protesters	0.07632665892061438
4927	suck	0.07584322257435447
405	hes	0.07166315406868053
605	oil	0.0716542395646266
622	nice	0.0716542395646266
288	everybody	0.06992891775466728
358	politicians	0.0675786878347889
8917	churchs	0.06663854308441865
8959	highenergy	0.06663854308441865
8918	taxexempt	0.06663854308441865
8929	dies	0.06663854308441865
8967	toys	0.06663854308441865
981	soldiers	0.06626080427637457
1867	james	0.06309853226764203
741	tremendous	0.06257012287966181
231	protect	0.06199712424395141
597	nuclear	0.06189148572922138
594	leader	0.06189148572922138
303	gotta	0.06178756569897345
424	trillion	0.06148243640619307
1782	prisoners	0.060551993776426866
1737	heads	0.060551993776426866
130	deal	0.060105400572758504
1113	cameras	0.058878731365826116
1646	fortune	0.05820940544966084
645	havent	0.05735714124332009
624	huge	0.05735714124332009
2753	seconds	0.05724499419046079
2573	budgets	0.05724499419046079
438	folks	0.05696020483224252
794	theyll	0.05688488093245695
504	drugs	0.05679840874679104
5881	apologizes	0.05649546733707387
6198	buyer	0.05649546733707387
6001	devised	0.05649546733707387
6201	behemoth	0.05649546733707387
6207	depleted	0.05649546733707387
6011	runways	0.05649546733707387
1505	cares	0.056040507425924854
1437	protecting	0.056040507425924854
604	crazy	0.05573107521693181
474	largest	0.05519465197833627
2497	bombs	0.05431397376357651
2472	hopefully	0.05431397376357651
1425	negotiating	0.05402131167314504
27	like	0.05335295147884091
112	really	0.05329795684960578
286	mean	0.05328463709907663
321	somebody	0.05306317884490264
25	said	0.052364933858862366
376	trade	0.052197878935476394
706	anymore	0.052091021615035094
896	price	0.05188927879081324
55	thats	0.051887449353631154
2260	negative	0.05172863052208094
2286	traitor	0.05172863052208094
316	build	0.051489638082477876
247	happened	0.05123887223411184
4826	bubble	0.05056214838290297
4916	band	0.05056214838290297
4511	shelf	0.05056214838290297
2113	negotiation	0.04941596218611514
2089	planes	0.04941596218611514
2047	johnson	0.04941596218611514
2099	generals	0.04941596218611514
62	money	0.04935042783773053
100	cant	0.04913282655550103
825	deals	0.04883889497939437
1172	self	0.048685355868085055
1183	cuz	0.048685355868085055
154	hundred	0.04861968773934338
479	iraq	0.048295320481044235
1932	ships	0.047323899200731524
1814	audience	0.047323899200731524
1882	terror	0.047323899200731524
1873	approved	0.047323899200731524
1944	inspect	0.047323899200731524
1068	statement	0.04710298509266089
145	thing	0.04683509170202872
578	walk	0.04641861429691604
595	growth	0.04641861429691604
372	talked	0.04639811460931235
3975	convicted	0.046352391589729106
4179	hoping	0.046352391589729106
4053	maniac	0.046352391589729106
3957	endorsements	0.046352391589729106
4030	ugly	0.046352391589729106
4073	dancing	0.046352391589729106
4180	writer	0.046352391589729106
4159	foley	0.046352391589729106
1048	unbelievable	0.04560179808679732
1781	ridiculous	0.04541399533232015
1789	negotiated	0.04541399533232015
1699	commercial	0.04541399533232015
347	nobody	0.04505245855652593
439	show	0.04430238153618862
53	look	0.044082104197152285
542	iran	0.043835510741930254
532	killed	0.043835510741930254
165	happen	0.04370927822223942
1566	ripping	0.04365705408724563
196	doesnt	0.04332358874600158
3597	ministers	0.043087050538088194
3534	ron	0.043087050538088194
955	stupid	0.0428123807729525
947	donald	0.0428123807729525
109	wall	0.04263836547968463
515	probably	0.04259880656009328
212	theres	0.04253756220050091
1481	enjoy	0.042030380569443644
1469	north	0.042030380569443644
1524	chinese	0.042030380569443644
398	guys	0.041803506540063644
6	know	0.041441438996108505
1409	magazine	0.040515983754858785
1377	walked	0.040515983754858785
3086	medieval	0.040419072635558204
2961	hussein	0.040419072635558204
3068	darling	0.040419072635558204
3109	shell	0.040419072635558204
3078	christmas	0.040419072635558204
3142	hates	0.040419072635558204
172	love	0.040347026051297925
858	mexico	0.04026584228173733
91	theyre	0.04021885049968786
620	built	0.039807910869237004
93	something	0.03977419292588179
363	happening	0.039420901236960196
1253	immediately	0.03909936014255936
1318	alabama	0.03909936014255936
1297	bought	0.03909936014255936
443	hampshire	0.03908492406994424
806	okay	0.039071115983515495
149	use	0.038895750191474704
151	billion	0.038895750191474704
575	supreme	0.038682178580763366
209	talking	0.03867051109136446
64	im	0.03838366609601264
330	easy	0.03826991397269897
2765	somebodys	0.03816332946030719
2756	addicted	0.03816332946030719
2604	weird	0.03816332946030719
2723	bye	0.03816332946030719
2643	ideals	0.03816332946030719
2789	zones	0.03816332946030719
2790	pastors	0.03816332946030719
2662	figured	0.03816332946030719
58	never	0.03805079619266285
786	terrible	0.0379232539549713
1245	buildings	0.03776864680673908
543	iowa	0.037590055309536546
169	ever	0.03698477388035643
426	gave	0.036889461843715846
762	television	0.036818717959743244
29	great	0.03660799607619538
526	stuff	0.036529592284941875
1163	area	0.03651401690106379
1174	honestly	0.03651401690106379
1144	germany	0.03651401690106379
1159	mess	0.03651401690106379
2422	saddam	0.03620931584238434
2510	examples	0.03620931584238434
2382	amounts	0.03620931584238434
2503	voices	0.03620931584238434
2483	endorse	0.03620931584238434
2511	danger	0.03620931584238434
2496	pressure	0.03620931584238434
32	think	0.03616094631451724
132	pay	0.03606324034365511
392	theyve	0.03583157703434026
502	respect	0.0354990054667444
1067	seriously	0.03532723881949567
291	fifty	0.03496445887733364
178	always	0.0348522452007514
211	bad	0.034803459982228016
205	vote	0.034803459982228016
386	wont	0.03479858595698426
57	even	0.03459163290242077
2290	migration	0.034485753681387295
2291	radicalized	0.034485753681387295
2277	hasnt	0.034485753681387295
2183	lowest	0.034485753681387295
2226	attacked	0.034485753681387295
141	win	0.034345733914821056
1034	rid	0.034201348565097996
51	lot	0.03381457760680533
667	billions	0.03373516017845551
8940	wad	0.033319271542209324
8936	disjointed	0.033319271542209324
8937	distance	0.033319271542209324
8958	funk	0.033319271542209324
8938	yankee	0.033319271542209324
8951	faded	0.033319271542209324
8928	florence	0.033319271542209324
8977	echoing	0.033319271542209324
8925	wiews	0.033319271542209324
8910	donalds	0.033319271542209324
8960	tobacco	0.033319271542209324
8934	fiftynine	0.033319271542209324
8968	toiled	0.033319271542209324
8953	dumbing	0.033319271542209324
8948	treasurer	0.033319271542209324
8980	dow	0.033319271542209324
8913	undersea	0.033319271542209324
8935	editor	0.033319271542209324
8979	monster	0.033319271542209324
8962	tenant	0.033319271542209324
8941	jeeps	0.033319271542209324
8955	kisses	0.033319271542209324
8911	retail	0.033319271542209324
8914	resettle	0.033319271542209324
8908	recycled	0.033319271542209324
8961	krajena	0.033319271542209324
8972	rattlesnake	0.033319271542209324
8942	rafts	0.033319271542209324
8984	protector	0.033319271542209324
8921	abf	0.033319271542209324
8943	portly	0.033319271542209324
8932	pls	0.033319271542209324
8923	picketers	0.033319271542209324
8954	lyk	0.033319271542209324
8930	maintains	0.033319271542209324
8976	ooo	0.033319271542209324
8986	meth	0.033319271542209324
8956	ndo	0.033319271542209324
8916	jeffery	0.033319271542209324
8974	salvaged	0.033319271542209324
8920	temporary	0.033319271542209324
8939	sates	0.033319271542209324
8957	gresham	0.033319271542209324
8944	sweater	0.033319271542209324
8945	ha	0.033319271542209324
8933	subnet	0.033319271542209324
8978	studio	0.033319271542209324
8969	stones	0.033319271542209324
8919	msa	0.033319271542209324
8971	snake	0.033319271542209324
8970	snail	0.033319271542209324
8965	highestquality	0.033319271542209324
8982	hijab	0.033319271542209324
8983	shouts	0.033319271542209324
8926	shoud	0.033319271542209324
8952	shipper	0.033319271542209324
8927	sept	0.033319271542209324
