This document has 1163 terms. 
t_index	term	Norm_tf_idf
4378	–	0.347751880842226
721	isis	0.24588822904014265
1027	terrorist	0.17106033270983453
1169	syria	0.15218941507963796
1883	partners	0.14464611793653365
6875	qaeda	0.14128292954418123
3370	counterterrorism	0.12570994655740492
1880	intelligence	0.1183468237662548
3540	al	0.10775138276348993
3425	syrians	0.10775138276348993
2423	arab	0.10564360063129773
1605	threats	0.09704607840348872
4350	sunni	0.09659774467839612
2059	fighters	0.09611670463894806
3371	turkey	0.08979281896957493
5339	let’	0.08429665581208273
2966	financing	0.0842327898233485
11132	lassana	0.08332428273714355
11053	tribes	0.08332428273714355
1484	forces	0.08175135110879016
1010	coalition	0.07602681453770424
3713	kurdish	0.07183425517565994
1122	defeat	0.07102172703716438
6665	affiliates	0.07064146477209061
2644	regional	0.06362548172985544
2772	territory	0.06362548172985544
5298	coordination	0.06322249185906205
5267	recruitment	0.06322249185906205
5263	strikes	0.06322249185906205
5310	jihadism	0.06322249185906205
1461	effective	0.0583938222205644
1491	syrian	0.0583938222205644
295	must	0.058292359994634654
4366	viable	0.057958646807037675
3882	extremists	0.057958646807037675
4381	baghdad	0.057958646807037675
4357	communications	0.057958646807037675
4316	defenses	0.057958646807037675
479	iraq	0.057512446678130706
2317	immediate	0.0574942679746407
1390	muslim	0.05628983417277242
11079	swiftly	0.05554952182476237
11097	tolerant	0.05554952182476237
11048	retake	0.05554952182476237
11090	hotspots	0.05554952182476237
11060	deploy	0.05554952182476237
11046	combined	0.05554952182476237
11050	flexibility	0.05554952182476237
11062	slaughtering	0.05554952182476237
11038	facilitates	0.05554952182476237
11033	enclave	0.05554952182476237
11040	external	0.05554952182476237
11041	intensify	0.05554952182476237
11043	obstacle	0.05554952182476237
985	efforts	0.05523464083862013
644	ground	0.05464296738498641
1255	region	0.054321684794886325
1310	enforcement	0.054321684794886325
3535	iraqi	0.053875691381744965
1882	terror	0.05259858834055769
1136	allies	0.050729805026545984
1150	strategy	0.050729805026545984
1130	opposition	0.050729805026545984
708	threat	0.050659919562592255
2863	urgent	0.0505396738940091
3141	radicalization	0.0505396738940091
1638	target	0.04852303920174436
2841	can’	0.04771911129739158
2642	european	0.04771911129739158
2589	fleeing	0.04771911129739158
778	terrorists	0.04741892287251066
6904	adversary	0.04709430984806041
5691	generational	0.04709430984806041
6614	stability	0.04709430984806041
6809	sunnis	0.04709430984806041
6879	isis’	0.04709430984806041
6677	customers	0.04709430984806041
5733	warned	0.04709430984806041
1492	refugees	0.04671505777645152
2413	influence	0.045275828841984736
588	border	0.04514335088045243
1432	bin	0.045031867338217936
1433	laden	0.045031867338217936
727	local	0.04470695073457139
902	online	0.043254616491389425
2198	resolve	0.043120700980980524
2272	council	0.043120700980980524
2186	france	0.043120700980980524
4601	lebanon	0.042148327906041366
4510	blocking	0.042148327906041366
5299	homegrown	0.042148327906041366
5262	turkish	0.042148327906041366
5271	arabic	0.042148327906041366
5288	encryption	0.042148327906041366
5261	pillar	0.042148327906041366
5266	units	0.042148327906041366
5269	disrupt	0.042148327906041366
5323	dismantle	0.042148327906041366
