This document has 886 terms. 
t_index	term	Norm_tf_idf
4798	stayed	0.17467365358702117
1242	reagan	0.17396907211592197
1049	barack	0.15753746501507326
2517	murdered	0.12508988827330655
710	islamic	0.10797320947290334
778	terrorists	0.10480873200337644
5410	topple	0.10480419215221272
412	administration	0.10195163433806455
852	democrat	0.09737258814622786
11448	inquisition	0.09208467727378027
11464	bds	0.09208467727378027
11450	apartheid	0.09208467727378027
11449	beneficial	0.09208467727378027
11447	crusades	0.09208467727378027
11466	buddha	0.09208467727378027
2115	enemies	0.09104746731566773
2129	kerry	0.09104746731566773
3394	nominate	0.08930996146897963
3613	israeli	0.08930996146897963
597	nuclear	0.08552494135638933
1027	terrorist	0.07876873250753663
518	israel	0.07848705714479293
7147	wiesel	0.07806843661896105
6023	motivate	0.07806843661896105
7150	brotherhood	0.07806843661896105
7144	apologist	0.07806843661896105
6176	breakfast	0.07806843661896105
6673	theory	0.07806843661896105
7138	unanimously	0.07806843661896105
7151	abundantly	0.07806843661896105
7146	elie	0.07806843661896105
86	obama	0.07410205760139897
2325	hamas	0.07148136839375499
430	radical	0.06996500939278175
5406	likewise	0.06986946143480847
1237	ronald	0.0695876288463688
1981	acknowledge	0.06828560048675081
815	passed	0.06748817837881477
1122	defeat	0.0672760098820349
1190	iranian	0.0672760098820349
403	hillary	0.06601863435575449
4396	nuns	0.06405219596414183
4403	prochoice	0.06405219596414183
4363	awarded	0.06405219596414183
4276	benefiting	0.06405219596414183
4397	litigating	0.06405219596414183
1658	ayatollah	0.06032763548349499
1635	bipartisan	0.06032763548349499
3704	pledged	0.05953997431265308
3637	iranians	0.05953997431265308
3742	catholic	0.05953997431265308
3724	resolution	0.05953997431265308
3391	meaningful	0.05953997431265308
3718	purple	0.05953997431265308
1451	voters	0.05807981164186564
3147	jihad	0.05585322077998925
2967	egypt	0.05585322077998925
3234	khomeini	0.05585322077998925
2885	dole	0.05585322077998925
3061	carter	0.05585322077998925
3212	bernardino	0.05585322077998925
608	terrorism	0.05500868499921046
1262	discuss	0.054029571981755106
1267	senators	0.054029571981755106
335	democrats	0.0528833992214832
2708	hood	0.05273611508272964
2851	suggest	0.05273611508272964
552	senate	0.05194393442091294
414	clinton	0.050975817169032274
542	iran	0.050478530304006154
1123	conservatives	0.05045700741152617
2425	jordan	0.05003595530932262
2429	prayer	0.05003595530932262
2518	argument	0.05003595530932262
307	war	0.04980578116531702
397	truth	0.04951397576681587
408	speak	0.04951397576681587
509	legislation	0.04905441071549558
702	stage	0.047988093099068145
700	foreign	0.047988093099068145
2274	legs	0.04765424559583666
2166	consequence	0.04765424559583666
141	win	0.04746075884748642
675	john	0.04661703563772414
11459	menendez	0.04604233863689013
11479	socialists	0.04604233863689013
11443	arduous	0.04604233863689013
11454	resignation	0.04604233863689013
11437	ruth	0.04604233863689013
11458	gravity	0.04604233863689013
11461	frankel	0.04604233863689013
11472	fortitude	0.04604233863689013
11456	antagonistic	0.04604233863689013
11477	firstterm	0.04604233863689013
11444	shook	0.04604233863689013
11485	clobbered	0.04604233863689013
11469	wrung	0.04604233863689013
11487	energizes	0.04604233863689013
11465	amida	0.04604233863689013
11473	eerily	0.04604233863689013
11468	hostage	0.04604233863689013
11433	edna	0.04604233863689013
11446	commits	0.04604233863689013
11463	dual	0.04604233863689013
11481	dovetails	0.04604233863689013
11482	staunchly	0.04604233863689013
11462	tally	0.04604233863689013
11493	dif	0.04604233863689013
11440	akbar	0.04604233863689013
11471	thereafter	0.04604233863689013
11434	unclear	0.04604233863689013
11476	curated	0.04604233863689013
11452	confirmation	0.04604233863689013
11435	underscores	0.04604233863689013
11478	unmitigated	0.04604233863689013
11475	manifest	0.04604233863689013
11492	cheerful	0.04604233863689013
11441	inexplicably	0.04604233863689013
11455	winston	0.04604233863689013
11486	midwest	0.04604233863689013
11490	blur	0.04604233863689013
11470	libyas	0.04604233863689013
11460	neftali	0.04604233863689013
11467	nolan	0.04604233863689013
11484	beta	0.04604233863689013
11457	le	0.04604233863689013
11438	kirsten	0.04604233863689013
11474	pastels	0.04604233863689013
11453	kerrys	0.04604233863689013
11436	wartime	0.04604233863689013
11451	rationalize	0.04604233863689013
11488	kalamazoo	0.04604233863689013
11491	perpetuity	0.04604233863689013
11489	populist	0.04604233863689013
11442	characterized	0.04604233863689013
11480	arts	0.04604233863689013
11483	precipice	0.04604233863689013
11439	awlaki	0.04604233863689013
11445	rationalization	0.04604233863689013
337	question	0.045328627904128456
651	winning	0.045290939072360765
631	attack	0.045290939072360765
641	policy	0.045290939072360765
926	conservative	0.04437031578487488
1953	christians	0.04359645117806913
1840	named	0.04359645117806913
1813	choices	0.04359645117806913
897	sisters	0.043022016421050635
311	comes	0.04269066957027173
1728	peace	0.04183698012517003
1663	damage	0.04183698012517003
1691	invited	0.04183698012517003
1777	lobby	0.04183698012517003
847	moment	0.04173110920552623
798	voting	0.04049290702728886
539	poor	0.040382824243204926
1622	bunch	0.040218423655663325
1592	bob	0.040218423655663325
6534	kidnapped	0.03903421830948053
6223	mccain	0.03903421830948053
5708	facilitated	0.03903421830948053
6505	hostile	0.03903421830948053
6949	eve	0.03903421830948053
7156	mitt	0.03903421830948053
7145	boycotted	0.03903421830948053
5471	yelled	0.03903421830948053
6607	lightly	0.03903421830948053
6914	honorable	0.03903421830948053
6968	invoked	0.03903421830948053
7153	chamberlain	0.03903421830948053
7142	tenure	0.03903421830948053
6984	dodge	0.03903421830948053
6611	distinction	0.03903421830948053
7139	anwar	0.03903421830948053
6114	hockey	0.03903421830948053
7137	fdr	0.03903421830948053
7135	hammered	0.03903421830948053
6892	operates	0.03903421830948053
6398	painting	0.03903421830948053
5555	pale	0.03903421830948053
5528	gillibrand	0.03903421830948053
6960	nominated	0.03903421830948053
7141	permissibility	0.03903421830948053
7140	cleric	0.03903421830948053
6909	comparison	0.03903421830948053
7152	munich	0.03903421830948053
7143	april	0.03903421830948053
6024	restoring	0.03903421830948053
7149	mubarak	0.03903421830948053
6608	rocket	0.03903421830948053
6900	hebdo	0.03903421830948053
6593	burns	0.03903421830948053
5941	colors	0.03903421830948053
6936	observe	0.03903421830948053
6849	uncertain	0.03903421830948053
5629	toppling	0.03903421830948053
7155	underscored	0.03903421830948053
6383	touching	0.03903421830948053
6903	kingdom	0.03903421830948053
7148	labeling	0.03903421830948053
6980	vows	0.03903421830948053
7154	uncanny	0.03903421830948053
6982	degrade	0.03903421830948053
477	polls	0.03813545044213397
205	vote	0.037405875913951975
1405	safety	0.03732475847368128
1431	fire	0.03732475847368128
1408	refused	0.03732475847368128
1371	introduce	0.03732475847368128
1390	muslim	0.03732475847368128
1361	discussion	0.03732475847368128
721	isis	0.03705545065963681
325	couple	0.03666275906470302
696	questions	0.035991069824301114
156	nation	0.03583214195990824
315	senator	0.03557555797522645
5401	foreshadowing	0.03493473071740424
4804	rink	0.03493473071740424
5257	condemning	0.03493473071740424
5072	shields	0.03493473071740424
4988	consultants	0.03493473071740424
4650	granted	0.03493473071740424
4527	apologies	0.03493473071740424
5222	ovation	0.03493473071740424
5411	parallels	0.03493473071740424
5409	jordanian	0.03493473071740424
4497	participated	0.03493473071740424
4742	prouder	0.03493473071740424
4750	juice	0.03493473071740424
4925	understandable	0.03493473071740424
5389	barring	0.03493473071740424
5329	haha	0.03493473071740424
5341	cleareyed	0.03493473071740424
5041	flags	0.03493473071740424
5407	nadal	0.03493473071740424
5320	nail	0.03493473071740424
5324	humbling	0.03493473071740424
4904	cabinet	0.03493473071740424
4596	seriousness	0.03493473071740424
5377	thumb	0.03493473071740424
4778	stripped	0.03493473071740424
4522	catholics	0.03493473071740424
5029	compare	0.03493473071740424
5408	communicated	0.03493473071740424
5412	irish	0.03493473071740424
4758	soda	0.03493473071740424
5027	charlie	0.03493473071740424
5308	ceremony	0.03493473071740424
5022	thirtyfive	0.03493473071740424
1205	eighty	0.0347938144231844
652	difference	0.033968204304270576
1156	effort	0.03363800494101745
1131	speaking	0.03363800494101745
1143	unfortunately	0.03363800494101745
1136	allies	0.03363800494101745
283	weeks	0.03346888222919755
603	secretary	0.033005210999526274
1114	principles	0.03254470296112718
1057	current	0.03254470296112718
204	election	0.03206217935481598
4019	nationally	0.032026097982070914
3929	panel	0.032026097982070914
4182	counting	0.032026097982070914
4384	gosh	0.032026097982070914
4168	undo	0.032026097982070914
4072	bust	0.032026097982070914
4332	strict	0.032026097982070914
4383	advice	0.032026097982070914
3904	realizes	0.032026097982070914
4416	unknown	0.032026097982070914
4305	justification	0.032026097982070914
4345	attend	0.032026097982070914
4398	abortioninducing	0.032026097982070914
4248	graves	0.032026097982070914
3790	tooth	0.032026097982070914
3858	transformed	0.032026097982070914
4232	lit	0.032026097982070914
4039	inspire	0.032026097982070914
4199	maniacs	0.032026097982070914
4323	failures	0.032026097982070914
4337	session	0.032026097982070914
4394	evangelical	0.032026097982070914
4421	servicemen	0.032026097982070914
3841	eu	0.032026097982070914
4235	captured	0.032026097982070914
3847	mold	0.032026097982070914
4176	el	0.032026097982070914
4093	england	0.032026097982070914
4032	capture	0.032026097982070914
4036	collecting	0.032026097982070914
4024	homicidal	0.032026097982070914
4293	capitalism	0.032026097982070914
4105	comeback	0.032026097982070914
3831	trusted	0.032026097982070914
1010	coalition	0.031507493003014655
1035	double	0.031507493003014655
571	weapons	0.031166360652547763
549	nineteen	0.031166360652547763
967	town	0.030520899243757844
991	committed	0.030520899243757844
3632	millennia	0.02976998715632654
3562	jersey	0.02976998715632654
3726	militant	0.02976998715632654
3488	occurred	0.02976998715632654
3676	misguided	0.02976998715632654
3254	whove	0.02976998715632654
3607	jewish	0.02976998715632654
3736	manifestation	0.02976998715632654
3743	mocking	0.02976998715632654
3239	josh	0.02976998715632654
3644	checked	0.02976998715632654
3398	chop	0.02976998715632654
3662	bluecollar	0.02976998715632654
3649	handed	0.02976998715632654
3604	joint	0.02976998715632654
3407	introducing	0.02976998715632654
3732	jfk	0.02976998715632654
3462	conspiracy	0.02976998715632654
3544	feature	0.02976998715632654
3738	khamenei	0.02976998715632654
3734	seventies	0.02976998715632654
3735	feckless	0.02976998715632654
3708	thankfully	0.02976998715632654
3665	reward	0.02976998715632654
3640	souls	0.02976998715632654
3630	spinning	0.02976998715632654
3733	utterly	0.02976998715632654
3744	abstract	0.02976998715632654
3274	teenagers	0.02976998715632654
951	trust	0.029580210523249918
514	movement	0.029432646429297347
900	cold	0.028681344280700422
910	san	0.028681344280700422
909	willing	0.028681344280700422
3139	michigan	0.027926610389994624
3113	alqaida	0.027926610389994624
3230	despised	0.027926610389994624
3121	trick	0.027926610389994624
2927	context	0.027926610389994624
3223	unapologetically	0.027926610389994624
2921	jokes	0.027926610389994624
3085	stone	0.027926610389994624
3171	accountability	0.027926610389994624
3056	remembering	0.027926610389994624
3218	naive	0.027926610389994624
2937	precisely	0.027926610389994624
3144	tehran	0.027926610389994624
2920	rallies	0.027926610389994624
3150	armed	0.027926610389994624
3190	focuses	0.027926610389994624
2871	stakes	0.027926610389994624
3168	reaction	0.027926610389994624
3235	malaise	0.027926610389994624
2932	warning	0.027926610389994624
166	security	0.027876831492128558
212	theres	0.02671848279567998
2747	sophisticated	0.02636805754136482
2821	details	0.02636805754136482
2687	signs	0.02636805754136482
2783	libya	0.02636805754136482
2770	tested	0.02636805754136482
2695	sworn	0.02636805754136482
2854	misery	0.02636805754136482
2831	fiscal	0.02636805754136482
2838	optimism	0.02636805754136482
2807	pilot	0.02636805754136482
2688	undermines	0.02636805754136482
2778	cruise	0.02636805754136482
2565	hanging	0.02636805754136482
2823	recall	0.02636805754136482
2852	murdering	0.02636805754136482
2774	weaken	0.02636805754136482
2767	romney	0.02636805754136482
2679	supports	0.02636805754136482
2686	dear	0.02636805754136482
2607	shortly	0.02636805754136482
2802	jerusalem	0.02636805754136482
769	sorry	0.02620218300084411
784	members	0.02620218300084411
145	thing	0.0258876866440835
108	another	0.02577748139497341
743	known	0.025439029756864864
261	reason	0.025157197168425186
2441	roughly	0.02501797765466131
2515	silence	0.02501797765466131
2509	pentagon	0.02501797765466131
2334	vice	0.02501797765466131
2532	clarity	0.02501797765466131
2409	products	0.02501797765466131
2479	conduct	0.02501797765466131
2342	bold	0.02501797765466131
2539	shreds	0.02501797765466131
2516	openly	0.02501797765466131
2506	ambassador	0.02501797765466131
2538	embassy	0.02501797765466131
196	doesnt	0.02494451473678715
197	next	0.02494451473678715
102	home	0.024713189713543266
739	wait	0.024703633773091208
252	simple	0.02437188469204979
374	candidate	0.024043266922668147
708	threat	0.023994046549534073
2143	borrow	0.02382712279791833
2330	bankrupting	0.02382712279791833
2332	stagnation	0.02382712279791833
2260	negative	0.02382712279791833
2307	monday	0.02382712279791833
2300	mandate	0.02382712279791833
2159	bodies	0.02382712279791833
2284	momentum	0.02382712279791833
2281	storm	0.02382712279791833
2326	sacrifice	0.02382712279791833
2305	note	0.02382712279791833
2318	suggested	0.02382712279791833
2196	moments	0.02382712279791833
2279	caring	0.02382712279791833
2312	convince	0.02382712279791833
2255	information	0.02382712279791833
2271	workplace	0.02382712279791833
2266	gang	0.02382712279791833
2270	edge	0.02382712279791833
2315	houses	0.02382712279791833
2331	grandkids	0.02382712279791833
2303	fort	0.02382712279791833
2257	dozen	0.02382712279791833
363	happening	0.02334595480264605
365	asked	0.02334595480264605
348	clear	0.02334595480264605
653	revolution	0.02330851781886207
238	national	0.022845578204091294
234	run	0.022845578204091294
2120	showed	0.022761866828916934
2024	horrific	0.022761866828916934
2014	elderly	0.022761866828916934
2086	zone	0.022761866828916934
2070	require	0.022761866828916934
2121	explain	0.022761866828916934
2041	saving	0.022761866828916934
2058	remarks	0.022761866828916934
2023	prayers	0.022761866828916934
2075	positive	0.022761866828916934
2072	becomes	0.022761866828916934
2132	wake	0.022761866828916934
2123	signing	0.022761866828916934
1999	views	0.022761866828916934
