This document has 931 terms. 
t_index	term	Norm_tf_idf
4436	cox	0.1223279984525471
3835	mall	0.11214308465930518
7461	yup	0.10748171449754804
7477	greeley	0.10748171449754804
7460	manuel	0.10748171449754804
3327	non	0.10424305177131905
1852	burning	0.10177200935821135
5552	incall	0.09112188546854241
5544	mile	0.09112188546854241
5563	weenie	0.09112188546854241
5556	hotline	0.09112188546854241
942	role	0.08631543912525012
913	inequality	0.08631543912525012
2214	portable	0.0834334251587721
4531	bread	0.08155199896836472
4538	upward	0.08155199896836472
4440	gold	0.08155199896836472
1056	ninety	0.07597269330000399
143	ill	0.07554060640861997
1593	kinda	0.07041473006492702
3332	bowl	0.06949536784754604
3324	briefly	0.06949536784754604
3333	realities	0.06949536784754604
3320	minnesota	0.06949536784754604
3329	hollywood	0.06949536784754604
181	families	0.06745607982792015
2936	lol	0.0651921699393591
578	walk	0.0623907228748059
2629	headed	0.061553867948948224
2552	substantially	0.061553867948948224
34	well	0.06020563809303637
411	class	0.05949923906396953
2402	uh	0.05840222741053117
2405	priorities	0.05840222741053117
2398	calm	0.05840222741053117
2397	usual	0.05840222741053117
2196	moments	0.0556222834391814
2211	pays	0.0556222834391814
667	billions	0.05441164657871421
7508	clipboard	0.05374085724877402
7453	glial	0.05374085724877402
7469	operated	0.05374085724877402
7465	novel	0.05374085724877402
7476	impersonal	0.05374085724877402
7494	prod	0.05374085724877402
7500	pd	0.05374085724877402
7462	gyd	0.05374085724877402
7496	cart	0.05374085724877402
7511	restroom	0.05374085724877402
7456	rework	0.05374085724877402
7497	guidance	0.05374085724877402
7479	rolls	0.05374085724877402
7475	grease	0.05374085724877402
7454	rowid	0.05374085724877402
7446	sbs	0.05374085724877402
7503	seoul	0.05374085724877402
7448	formally	0.05374085724877402
7493	morgan	0.05374085724877402
7488	newsboy	0.05374085724877402
7489	nest	0.05374085724877402
7492	indians	0.05374085724877402
7472	examines	0.05374085724877402
7512	evolved	0.05374085724877402
7505	hook	0.05374085724877402
7501	inserted	0.05374085724877402
7471	jed	0.05374085724877402
7490	jewel	0.05374085724877402
7478	jewels	0.05374085724877402
7499	jointly	0.05374085724877402
7487	kansas	0.05374085724877402
7482	edgewood	0.05374085724877402
