This document has 687 terms. 
t_index	term	Norm_tf_idf
8148	jpmorgan	0.3602989518573859
5865	chase	0.22909329260606626
975	banks	0.2239103792733135
454	financial	0.19030242146247672
2461	executives	0.1713033583708066
3982	reserve	0.15663530943257756
241	street	0.1500614636662133
4483	fees	0.13668883068871562
8182	unethical	0.13511210694651973
8149	fargo	0.13511210694651973
8155	citigroup	0.13511210694651973
5866	wells	0.11454664630303313
1364	institutions	0.10953020432824974
470	bank	0.108744240835701
1710	banking	0.10230950288260587
2414	fed	0.09788763335474662
8158	excess	0.09007473796434648
109	wall	0.09005297975943079
3046	headline	0.08195116237305013
2594	activities	0.07737755978464571
5886	lender	0.07636443086868876
5490	watered	0.07636443086868876
5618	speculators	0.07636443086868876
2383	charges	0.07341572501605997
574	jail	0.07320090916744264
4704	bailout	0.06834441534435781
4705	treasury	0.06834441534435781
4706	prosecuted	0.06834441534435781
4487	postal	0.06834441534435781
4709	securities	0.06834441534435781
322	illegal	0.06455253278210833
1896	agencies	0.06396730214460129
586	credit	0.06274363642923655
3983	clintons	0.06265412377303103
3467	reserves	0.05824039072940525
3464	cartels	0.05824039072940525
932	nearly	0.05786912200148628
1476	fraud	0.056812099141159124
2600	glass	0.051585039856430474
2701	regulatory	0.051585039856430474
417	justice	0.04986316410022773
2411	continues	0.04894381667737331
2409	products	0.04894381667737331
2392	ceo	0.04894381667737331
2462	ordered	0.04894381667737331
2374	savings	0.04894381667737331
2376	mortgages	0.04894381667737331
2353	native	0.04894381667737331
1079	charge	0.047751520852411834
1060	fail	0.047751520852411834
2175	engage	0.04661409272436912
8159	dispense	0.04503736898217324
8199	jp	0.04503736898217324
8175	guardian	0.04503736898217324
8179	notre	0.04503736898217324
8194	urgency	0.04503736898217324
8146	strings	0.04503736898217324
8154	clicks	0.04503736898217324
8152	geb	0.04503736898217324
8167	fannie	0.04503736898217324
8183	confidentiality	0.04503736898217324
8174	fdic	0.04503736898217324
8189	usury	0.04503736898217324
8203	trillian	0.04503736898217324
8178	foreclosures	0.04503736898217324
8202	parked	0.04503736898217324
8170	paribas	0.04503736898217324
8160	nearcollapse	0.04503736898217324
8197	jamie	0.04503736898217324
8180	dame	0.04503736898217324
8198	dimon	0.04503736898217324
8186	triplea	0.04503736898217324
8176	transferring	0.04503736898217324
8196	hijacked	0.04503736898217324
