This document has 1521 terms. 
t_index	term	Norm_tf_idf
10845	hearings	0.22799179997056992
6835	evolution	0.19328908904927306
1414	grateful	0.11881556361004386
5635	kuwait	0.11045090802815603
10809	tenet	0.09771077141595855
705	book	0.09335336974150574
4340	reproductive	0.09062078750170066
1012	womens	0.0891533470526428
1716	babies	0.08878618512373208
2226	attacked	0.08427629214523269
5515	staff	0.08283818102111702
1842	birth	0.07710010325500403
410	party	0.07212037972884681
837	safe	0.06888117172305722
1432	bin	0.06600864645002437
1433	laden	0.06600864645002437
1376	jet	0.06600864645002437
10834	byron	0.06514051427730569
10822	audio	0.06514051427730569
10817	london	0.06514051427730569
10830	humane	0.06514051427730569
2007	institution	0.06440679405277676
1306	parenthood	0.06370068306098745
3311	biden	0.06317768593442408
3622	unify	0.06317768593442408
128	gonna	0.06169194806904243
1212	equal	0.06153268470651186
64	im	0.06074796924167622
1144	germany	0.05948864148716349
1152	frankly	0.05948864148716349
3063	perfect	0.05926568295670756
3168	reaction	0.05926568295670756
2915	injured	0.05926568295670756
2874	hillarys	0.05926568295670756
46	dont	0.05922782247189209
1754	crimes	0.05919079008248805
1783	seemed	0.05919079008248805
852	democrat	0.05904100433404905
1627	girl	0.056900862942991036
1618	dreams	0.056900862942991036
648	center	0.056067757563858615
631	attack	0.056067757563858615
2755	basis	0.05595813156725356
1044	planned	0.05572084190790175
6823	cincinnati	0.05522545401407802
5791	whoa	0.05522545401407802
6206	skip	0.05522545401407802
6844	liberate	0.05522545401407802
6341	puppets	0.05522545401407802
1528	osama	0.05478072156321605
405	hes	0.05253912932400772
712	knew	0.05242590155514103
1275	educated	0.05096054644878995
1283	ability	0.05096054644878995
887	peoples	0.050722812196390826
56	women	0.05072102388480172
2270	edge	0.05056577528713962
112	really	0.04949483212709248
5331	resign	0.04942551556769939
4688	trained	0.04942551556769939
5328	sticking	0.04942551556769939
4808	adapt	0.04942551556769939
5326	informed	0.04942551556769939
4884	sean	0.04942551556769939
5007	specialinterest	0.04942551556769939
236	whats	0.04848274731155455
2101	favorite	0.048305095539582565
2075	positive	0.048305095539582565
2086	zone	0.048305095539582565
630	along	0.04805807791187881
613	gun	0.04669563888350189
4346	silenced	0.04531039375085033
4048	proof	0.04531039375085033
3756	predicted	0.04531039375085033
3870	cia	0.04531039375085033
3927	eligible	0.04531039375085033
